adamax,alpha_momentum,batch_size,error_increase_tolerance,lambda_tikhonov,learning_rate,lr_decay_tau,max_epochs,min_epochs,patience,topology,stats,mean_mean_euclidean_error,mean_mean_squared_error,var_mean_euclidean_error,var_mean_squared_error,mean_best_validation_training_error
False,0.9,10,1e-05,1e-06,0.1,175,600,100,5,"{0: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 1: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 2: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 3: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 4: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 5: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 6: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 7: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 8: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 9: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]], 10: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 11: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 12: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 13: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 14: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 15: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 16: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 17: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 18: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 19: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 20: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 21: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 22: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 23: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 24: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 25: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 26: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 27: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 28: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 29: ['hidden_1', 'sigmoid', [1], [30, 31, 32]], 30: ['output_2', 'identity', [], []], 31: ['output_2', 'identity', [], []], 32: ['output_2', 'identity', [], []]}","{'error_increase_tolerance': 1e-05, 'exp_decay_rate_2': 0.999, 'lr_decay_tau': 175, 'training_set_len': 534, 'nesterov': False, 'patience': 5, 'max_epochs': 600, 'exp_decay_rate_1': 0.9, 'learning_rate': 0.01, 'eta_tau': 0.0001, 'minibatch_size': 10, 'adamax_learning_rate': 0.0002, 'retrainig_es_error': -1.2, 'lambda_tikhonov': 1e-06, 'min_epochs': 100, 'adamax': False, 'alpha_momentum': 0.9, 'epochs': [600, 600, 600], 'mean_metrics': [0.12177872512515642, 0.01992149006320205], 'variance_metrics': [0.00010878300400261709, 1.121264079574271e-05], 'mean_best_validation_training_error': 0.017031045186878504}",0.1217787251251564,0.019921490063202,0.0001087830040026,1.121264079574271e-05,0.0170310451868785
False,0.9,10,1e-05,1e-06,0.1,175,600,100,5,"{0: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 1: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 2: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 3: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 4: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 5: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 6: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 7: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 8: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 9: ['input_0', None, [], [10, 11, 12, 13, 14, 15]], 10: ['hidden_1', 'sigmoid', [1], [16, 17, 18, 19, 20, 21]], 11: ['hidden_1', 'sigmoid', [1], [16, 17, 18, 19, 20, 21]], 12: ['hidden_1', 'sigmoid', [1], [16, 17, 18, 19, 20, 21]], 13: ['hidden_1', 'sigmoid', [1], [16, 17, 18, 19, 20, 21]], 14: ['hidden_1', 'sigmoid', [1], [16, 17, 18, 19, 20, 21]], 15: ['hidden_1', 'sigmoid', [1], [16, 17, 18, 19, 20, 21]], 16: ['hidden_2', 'sigmoid', [1], [22, 23, 24, 25, 26, 27]], 17: ['hidden_2', 'sigmoid', [1], [22, 23, 24, 25, 26, 27]], 18: ['hidden_2', 'sigmoid', [1], [22, 23, 24, 25, 26, 27]], 19: ['hidden_2', 'sigmoid', [1], [22, 23, 24, 25, 26, 27]], 20: ['hidden_2', 'sigmoid', [1], [22, 23, 24, 25, 26, 27]], 21: ['hidden_2', 'sigmoid', [1], [22, 23, 24, 25, 26, 27]], 22: ['hidden_3', 'sigmoid', [1], [28, 29, 30]], 23: ['hidden_3', 'sigmoid', [1], [28, 29, 30]], 24: ['hidden_3', 'sigmoid', [1], [28, 29, 30]], 25: ['hidden_3', 'sigmoid', [1], [28, 29, 30]], 26: ['hidden_3', 'sigmoid', [1], [28, 29, 30]], 27: ['hidden_3', 'sigmoid', [1], [28, 29, 30]], 28: ['output_4', 'identity', [], []], 29: ['output_4', 'identity', [], []], 30: ['output_4', 'identity', [], []]}","{'error_increase_tolerance': 1e-05, 'exp_decay_rate_2': 0.999, 'lr_decay_tau': 175, 'training_set_len': 534, 'nesterov': False, 'patience': 5, 'max_epochs': 600, 'exp_decay_rate_1': 0.9, 'learning_rate': 0.01, 'eta_tau': 0.0001, 'minibatch_size': 10, 'adamax_learning_rate': 0.0002, 'retrainig_es_error': -1.2, 'lambda_tikhonov': 1e-06, 'min_epochs': 100, 'adamax': False, 'alpha_momentum': 0.9, 'epochs': [600, 600, 600], 'mean_metrics': [1.06902228816467, 1.4213179603839237], 'variance_metrics': [0.0016455394479719992, 0.01684536150581039], 'mean_best_validation_training_error': 1.371319791324532}",1.06902228816467,1.4213179603839237,0.0016455394479719,0.0168453615058103,1.371319791324532
False,0.9,10,1e-05,1e-06,0.1,175,600,100,5,"{0: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 1: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 2: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 3: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 4: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 5: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 6: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 7: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 8: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 9: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 10: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 11: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 12: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 13: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 14: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 15: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 16: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 17: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 18: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 19: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 20: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 21: ['hidden_1', 'sigmoid', [1], [22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]], 22: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 23: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 24: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 25: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 26: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 27: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 28: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 29: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 30: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 31: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 32: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 33: ['hidden_2', 'sigmoid', [1], [34, 35, 36]], 34: ['output_3', 'identity', [], []], 35: ['output_3', 'identity', [], []], 36: ['output_3', 'identity', [], []]}","{'error_increase_tolerance': 1e-05, 'exp_decay_rate_2': 0.999, 'lr_decay_tau': 175, 'training_set_len': 534, 'nesterov': False, 'patience': 5, 'max_epochs': 600, 'exp_decay_rate_1': 0.9, 'learning_rate': 0.01, 'eta_tau': 0.0001, 'minibatch_size': 10, 'adamax_learning_rate': 0.0002, 'retrainig_es_error': -1.2, 'lambda_tikhonov': 1e-06, 'min_epochs': 100, 'adamax': False, 'alpha_momentum': 0.9, 'epochs': [600, 600, 600], 'mean_metrics': [0.46165044649107995, 0.26404909039264557], 'variance_metrics': [0.0031364668794655903, 0.0037351901271220934], 'mean_best_validation_training_error': 0.24506423514771958}",0.4616504464910799,0.2640490903926455,0.0031364668794655,0.003735190127122,0.2450642351477195
False,0.9,10,1e-05,1e-06,0.1,175,600,100,5,"{0: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 1: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 2: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 3: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 4: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 5: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 6: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 7: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 8: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 9: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]], 10: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 11: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 12: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 13: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 14: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 15: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 16: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 17: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 18: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 19: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 20: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 21: ['hidden_1', 'sigmoid', [1], [22, 23, 24]], 22: ['output_2', 'identity', [], []], 23: ['output_2', 'identity', [], []], 24: ['output_2', 'identity', [], []]}","{'error_increase_tolerance': 1e-05, 'exp_decay_rate_2': 0.999, 'lr_decay_tau': 175, 'training_set_len': 534, 'nesterov': False, 'patience': 5, 'max_epochs': 600, 'exp_decay_rate_1': 0.9, 'learning_rate': 0.01, 'eta_tau': 0.0001, 'minibatch_size': 10, 'adamax_learning_rate': 0.0002, 'retrainig_es_error': -1.2, 'lambda_tikhonov': 1e-06, 'min_epochs': 100, 'adamax': False, 'alpha_momentum': 0.9, 'epochs': [600, 600, 600], 'mean_metrics': [0.15163238723958297, 0.030696596759078616], 'variance_metrics': [1.4829097065843322e-05, 5.139484464743892e-07], 'mean_best_validation_training_error': 0.025322278060750502}",0.1516323872395829,0.0306965967590786,1.4829097065843322e-05,5.139484464743892e-07,0.0253222780607505
False,0.9,10,1e-05,1e-06,0.1,175,600,100,5,"{0: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 1: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 2: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 3: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 4: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 5: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 6: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 7: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 8: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 9: ['input_0', None, [], [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]], 10: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 11: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 12: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 13: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 14: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 15: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 16: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 17: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 18: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 19: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 20: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 21: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 22: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 23: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 24: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 25: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 26: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 27: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 28: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 29: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 30: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 31: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 32: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 33: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 34: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 35: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 36: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 37: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 38: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 39: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 40: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 41: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 42: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 43: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 44: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 45: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 46: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 47: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 48: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 49: ['hidden_1', 'sigmoid', [1], [50, 51, 52]], 50: ['output_2', 'identity', [], []], 51: ['output_2', 'identity', [], []], 52: ['output_2', 'identity', [], []]}","{'minibatch_size': 10, 'exp_decay_rate_2': 0.999, 'patience': 5, 'adamax_learning_rate': 0.0002, 'lambda_tikhonov': 1e-06, 'nesterov': False, 'retrainig_es_error': -1.2, 'exp_decay_rate_1': 0.9, 'min_epochs': 100, 'lr_decay_tau': 175, 'training_set_len': 534, 'error_increase_tolerance': 1e-05, 'adamax': False, 'learning_rate': 0.01, 'max_epochs': 600, 'alpha_momentum': 0.9, 'eta_tau': 0.0001, 'epochs': [600, 600, 600], 'mean_metrics': [0.11484396177596257, 0.018008619635184697], 'variance_metrics': [7.4348042338627056e-06, 1.969571429383487e-06], 'mean_best_validation_training_error': 0.013112108233599052}",0.11484396177596257,0.018008619635184697,7.4348042338627056e-06,1.969571429383487e-06,0.013112108233599052
